CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA
215722227,0.077779113,0.0445,351,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.52865779,12,SOLES,0 o menos,0,0.15,51,1704,0.46275271,1,1,0,0,0.0445,351,REACTIVO,0.15,0.15,202311,TRADICIONAL,3/11/2023
215722410,0.077712065,0.03869,360,SIN,0,5,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.362267978,24,SOLES,Incrementa,0,0.255,111,814,0.529450614,1,1,0,0,0.03869,360,REACTIVO,0.255,0.255,202311,TRADICIONAL,3/11/2023
215722343,0.077751265,0.13093899,283,SIN,0,1,1,53600,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.44143674,12,SOLES,0 o menos,0,0.34,108,1854,0.462227965,1,1,0,0,0.13093899,283,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,3/11/2023
215722238,0.077766367,0.08474,312,SIN,0,2,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.22,80,1310,1,1,1,0,0,0.08474,312,REACTIVO,0.22,0.22,202311,TRADICIONAL,3/11/2023
215758276,0.078593517,0.05347,340,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.878435959,36,SOLES,Incrementa,0,0.195,72,1310,1,1,1,0,0,0.05347,340,REACTIVO,0.195,0.195,202311,TRADICIONAL,4/11/2023
215758371,0.07778329,0.06982,324,SIN,0,3,1,144800,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.993408865,25,SOLES,0 o menos,0,0.1975,328,1763,0.474776808,1,1,0,0,0.06982,324,REACTIVO,0.1975,0.1975,202311,TRADICIONAL,4/11/2023
215752066,0.077589655,0.0713,322,SIN,0,5,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.440840328,18,SOLES,Incrementa,0,0.23,29,1511,0.692944891,1,1,0,0,0.0713,322,REACTIVO,0.23,0.23,202311,TRADICIONAL,4/11/2023
215758271,0.077718277,0.08332,313,SIN,0,4,1,120000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.609694833,25,SOLES,0 o menos,0,0.2,135,1326,0.620443323,1,1,0,0,0.08332,313,CONSOLIDACION,0.2,0.2,202311,TRADICIONAL,4/11/2023
215752064,0.077670725,0.03572,364,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999976871,13,SOLES,Incrementa,0,0.16,34,1784,0.66506088,1,1,0,0,0.03572,364,REACTIVO,0.16,0.16,202311,TRADICIONAL,4/11/2023
215758368,0.077746231,0.03651,363,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.2,107,1518,1,1,1,0,0,0.03651,363,REACTIVO,0.2,0.2,202311,TRADICIONAL,4/11/2023
215758370,0.077748694,0.07488,319,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.379773143,24,SOLES,0 o menos,0,0.175,63,1172,0.28652912,1,1,0,0,0.07488,319,REACTIVO,0.175,0.175,202311,TRADICIONAL,4/11/2023
215758369,0.077747731,0.08229,313,SIN,0,2,0,162000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.325177701,24,SOLES,0 o menos,0,0.205,63,1518,0.471592133,1,1,0,0,0.08229,313,REACTIVO,0.205,0.205,202311,TRADICIONAL,4/11/2023
215758270,0.077746017,0.03659,363,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.274762735,24,SOLES,0 o menos,0,0.149,207,1309,0.520418876,1,1,0,0,0.03659,363,REACTIVO,0.149,0.149,202311,TRADICIONAL,4/11/2023
215752063,0.077592118,0.10009,301,SIN,0,14,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.2,131,1784,1,1,1,0,0,0.10009,301,REACTIVO,0.2,0.2,202311,TRADICIONAL,4/11/2023
215758365,0.077591261,0.09325,306,SIN,0,1,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.235,163,220,0.999904909,1,1,0,0,0.09325,306,REACTIVO,0.235,0.235,202311,TRADICIONAL,4/11/2023
215758366,0.077725774,0.06391,329,SIN,0,4,0,130000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.568701277,24,SOLES,Incrementa,0,0.23,264,782,0.420899202,1,1,0,0,0.06391,329,REACTIVO,0.23,0.23,202311,TRADICIONAL,4/11/2023
215758363,0.077783932,0.06334,330,SIN,0,5,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.483588386,25,SOLES,Incrementa,0,0.215,30,1782,0.866506131,1,1,0,0,0.06334,330,REACTIVO,0.215,0.215,202311,TRADICIONAL,4/11/2023
215758367,0.077593724,0.02791,379,SIN,0,2,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.18,63,95,0.999486764,1,1,0,0,0.02791,379,REACTIVO,0.18,0.18,202311,TRADICIONAL,4/11/2023
215758272,0.077746338,0.09397,305,SIN,0,11,0,134000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.474909738,24,SOLES,Incrementa,0,0.21,106,1467,0.410674658,1,1,0,0,0.09397,305,REACTIVO,0.21,0.21,202311,TRADICIONAL,4/11/2023
215758275,0.077782754,0.0406,357,SIN,0,3,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.18,35,1321,1,1,1,0,0,0.0406,357,REACTIVO,0.18,0.18,202311,TRADICIONAL,4/11/2023
215758364,0.077829133,0.0956,304,SIN,0,5,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.659496748,26,SOLES,Incrementa,0,0.195,27,1314,0.499570357,1,1,0,0,0.0956,304,REACTIVO,0.195,0.195,202311,TRADICIONAL,4/11/2023
215825662,0.077625959,0.07392,320,SIN,0,1,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.998848312,24,SOLES,Incrementa,0,0.2,46,1318,0.997711763,1,1,0,0,0.07392,320,REACTIVO,0.2,0.2,202311,TRADICIONAL,6/11/2023
215834115,0.07762446,0.07342,321,SIN,0,3,1,225000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.592553755,24,SOLES,0 o menos,0,0.1625,112,1310,0.577577339,1,1,0,0,0.07342,321,REACTIVO,0.1625,0.1625,202311,TRADICIONAL,6/11/2023
215834364,0.077648342,0.07154,322,SIN,0,4,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.255,130,1782,0.518609491,1,1,0,0,0.07154,322,REACTIVO,0.255,0.255,202311,TRADICIONAL,6/11/2023
215834375,0.077622853,0.05604,337,SIN,0,11,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.53494299,24,SOLES,0 o menos,0,0.1549,176,1015,0.711734271,1,1,0,0,0.05604,337,REACTIVO,0.1549,0.1549,202311,TRADICIONAL,6/11/2023
215834371,0.078054732,0.03679,363,SIN,0,5,1,101000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.51055527,36,SOLES,0 o menos,0,0.175,95,333,0.40384928,1,1,0,0,0.03679,363,REACTIVO,0.175,0.175,202311,TRADICIONAL,6/11/2023
215834131,0.07752551,0.0408723,356,SIN,0,5,1,32000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.828092202,18,SOLES,0 o menos,0,0.31,269,1308,0.769374609,1,1,0,0,0.0408723,356,REACTIVO REMOTO,0.31,0.31,202311,DIGITAL,6/11/2023
215834380,0.077650698,0.07036,323,SIN,0,11,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.410865293,25,SOLES,0 o menos,0,0.17,83,1172,0.502781372,1,1,0,0,0.07036,323,REACTIVO,0.17,0.17,202311,TRADICIONAL,6/11/2023
215825564,0.077747623,0.12040005,289,SIN,0,14,0,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999979364,12,SOLES,Incrementa,0,0.37,24,1297,0.999912655,1,1,0,0,0.12040005,289,REACTIVO REMOTO,0.37,0.37,202311,DIGITAL,6/11/2023
215825664,0.079059849,0.003604345,499,CON,1115892.06,12,1,711000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.167499041,61,SOLES,0 o menos,0,0.1275,146,962,0.838040125,1,1,1115892.06,1115892.06,0.003604345,499,MULTIPROPOSITO,0.1275,0.1275,202311,TRADICIONAL,6/11/2023
215834159,0.0776975,0.05498,338,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,13,SOLES,0 o menos,0,0.15,141,328,0.748480552,1,1,0,0,0.05498,338,REACTIVO,0.15,0.15,202311,TRADICIONAL,6/11/2023
215834376,0.077625959,0.10539,298,SIN,0,4,1,295500,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.730411069,24,SOLES,Incrementa,0,0.2,43,607,0.485492566,1,1,0,0,0.10539,298,REACTIVO,0.2,0.2,202311,TRADICIONAL,6/11/2023
215834158,0.077595973,0.05323,340,SIN,0,5,1,210000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.396960487,24,SOLES,0 o menos,0,0.154,90,321,0.403820798,1,1,0,0,0.05323,340,REACTIVO,0.154,0.154,202311,TRADICIONAL,6/11/2023
215825663,0.077666227,0.02667,382,SIN,0,12,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.199573468,13,SOLES,Incrementa,0,0.16,144,328,0.396541671,1,1,0,0,0.02667,382,REACTIVO,0.16,0.16,202311,TRADICIONAL,6/11/2023
215825631,0.077751158,0.14857693,275,SIN,0,14,1,74000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.34,50,1310,1,1,1,0,0,0.14857693,275,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,6/11/2023
215825566,0.07776219,0.13232871,283,SIN,0,14,0,135000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999217945,12,SOLES,Incrementa,0,0.25,42,1311,1,1,1,0,0,0.13232871,283,REACTIVO REMOTO,0.25,0.25,202311,DIGITAL,6/11/2023
215834379,0.077650591,0.08393,312,SIN,0,4,0,137390,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.482131497,25,SOLES,Incrementa,0,0.199,131,1526,0.414383456,1,1,0,0,0.08393,312,REACTIVO,0.199,0.199,202311,TRADICIONAL,6/11/2023
215825578,0.077523797,0.04781634,347,SIN,0,5,1,5300,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.601232977,18,SOLES,0 o menos,0,0.33,205,1328,0.559438624,1,1,0,0,0.04781634,347,REACTIVO REMOTO,0.33,0.33,202311,DIGITAL,6/11/2023
215834368,0.077647699,0.02197,393,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.442584373,25,SOLES,Incrementa,0,0.18,112,1305,0.349494427,1,1,0,0,0.02197,393,REACTIVO,0.18,0.18,202311,TRADICIONAL,6/11/2023
215834448,0.065260615,0.010679296,436,CON,433597.37,5,1,300000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,1,60,DOLARES,0 o menos,0,0.124,153,1172,1,1,3.8415,433597.37,433597.37,0.010679296,436,AFM,0.124,0.124,202311,TRADICIONAL,6/11/2023
215834373,0.07762114,0.10512,298,SIN,0,3,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.265,75,1015,0.582283668,1,1,0,0,0.10512,298,REACTIVO,0.265,0.265,202311,TRADICIONAL,6/11/2023
215834369,0.077648449,0.08662,310,SIN,0,4,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.750693026,25,SOLES,Incrementa,0,0.197,30,1298,0.405476455,1,1,0,0,0.08662,310,REACTIVO,0.197,0.197,202311,TRADICIONAL,6/11/2023
215834361,0.077649734,0.02372,389,SIN,0,4,1,160000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.471842737,25,SOLES,0 o menos,0,0.2,297,1327,0.495577612,1,1,0,0,0.02372,389,REACTIVO,0.2,0.2,202311,TRADICIONAL,6/11/2023
215834284,0.077536432,0.04591367,349,SIN,0,2,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.426466018,18,SOLES,0 o menos,0,0.19,289,1313,0.506683045,1,1,0,0,0.04591367,349,REACTIVO REMOTO,0.19,0.19,202311,DIGITAL,6/11/2023
215825611,0.077757156,0.11397454,293,SIN,0,14,0,30000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.29,55,1322,1,1,1,0,0,0.11397454,293,REACTIVO REMOTO,0.29,0.29,202311,DIGITAL,6/11/2023
215825498,0.077648342,0.06789,325,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.797259161,25,SOLES,0 o menos,0,0.235,35,1311,0.500378294,1,1,0,0,0.06789,325,REACTIVO,0.235,0.235,202311,TRADICIONAL,6/11/2023
215834370,0.07764877,0.10577,297,SIN,0,11,1,66700,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999616886,25,SOLES,Incrementa,0,0.25,29,1311,0.615546661,1,1,0,0,0.10577,297,REACTIVO,0.25,0.25,202311,TRADICIONAL,6/11/2023
215834219,0.077751158,0.12693055,286,SIN,0,4,1,60000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.203342619,12,SOLES,0 o menos,0,0.34,88,1172,0.303222372,1,1,0,0,0.12693055,286,REACTIVO REMOTO,0.34,0.34,202311,DIGITAL,6/11/2023
215834160,0.077629279,0.03401,367,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.16,73,1245,0.601506505,1,1,0,0,0.03401,367,REACTIVO,0.16,0.16,202311,TRADICIONAL,6/11/2023
215834365,0.077624353,0.08736,310,SIN,0,11,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.187872348,24,SOLES,0 o menos,0,0.165,56,1337,0.551492401,1,1,0,0,0.08736,310,REACTIVO,0.165,0.165,202311,TRADICIONAL,6/11/2023
215834162,0.077622104,0.05487,339,SIN,0,3,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.508017978,24,SOLES,0 o menos,0,0.21,117,607,0.562305365,1,1,0,0,0.05487,339,REACTIVO,0.21,0.21,202311,TRADICIONAL,6/11/2023
215834161,0.078366743,0.014807864,416,SIN,0,5,1,300000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.523143049,37,SOLES,0 o menos,0,0.135,100,145,0.475532297,1,1,0,0,0.014807864,416,AFM,0.135,0.135,202311,TRADICIONAL,6/11/2023
215834111,0.077648556,0.04051,357,CON,921686.99,5,1,112000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.854189957,25,SOLES,0 o menos,0,0.17,69,1311,0.579414488,1,1,921686.99,921686.99,0.04051,357,REACTIVO,0.17,0.17,202311,TRADICIONAL,6/11/2023
215834167,0.077648449,0.03824,360,SIN,0,3,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.707599653,25,SOLES,0 o menos,0,0.195,276,1324,0.474492352,1,1,0,0,0.03824,360,REACTIVO,0.195,0.195,202311,TRADICIONAL,6/11/2023
215834367,0.077648556,0.05649,337,SIN,0,1,1,79000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.574920699,25,SOLES,0 o menos,0,0.185,59,1319,0.689937817,1,1,0,0,0.05649,337,REACTIVO,0.185,0.185,202311,TRADICIONAL,6/11/2023
215834449,0.067692434,0.0423,354,SIN,0,5,1,40000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999977953,24,DOLARES,Incrementa,0,0.165,22,1308,0.724598452,1,3.8415,0,0,0.0423,354,REACTIVO,0.165,0.165,202311,TRADICIONAL,6/11/2023
215825497,0.077648342,0.13418,282,SIN,0,3,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.869590238,25,SOLES,0 o menos,0,0.245,52,1322,0.65691745,1,1,0,0,0.13418,282,REACTIVO,0.245,0.245,202311,TRADICIONAL,6/11/2023
215834366,0.077649734,0.0704,323,SIN,0,13,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.182417663,25,SOLES,0 o menos,0,0.215,76,1297,0.206455092,1,1,0,0,0.0704,323,REACTIVO,0.215,0.215,202311,TRADICIONAL,6/11/2023
215834363,0.077625852,0.04502,351,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.137556905,24,SOLES,0 o menos,0,0.205,144,1330,0.508081242,1,1,0,0,0.04502,351,REACTIVO,0.205,0.205,202311,TRADICIONAL,6/11/2023
215834374,0.077535897,0.06726,326,SIN,0,2,0,185000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.90828053,18,SOLES,Incrementa,0,0.195,327,776,0.577384656,1,1,0,0,0.06726,326,CONSOLIDACION,0.195,0.195,202311,TRADICIONAL,6/11/2023
215834186,0.077760904,0.09650184,303,SIN,0,2,1,48000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.26,45,1317,0.89366582,1,1,0,0,0.09650184,303,REACTIVO REMOTO,0.26,0.26,202311,DIGITAL,6/11/2023
215834117,0.079563265,0.018293587,404,CON,689415.65,4,1,431200,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.702729491,73,SOLES,0 o menos,0,0.122,84,1331,0.544013234,1,1,689415.65,689415.65,0.018293587,404,AFI,0.122,0.122,202311,TRADICIONAL,6/11/2023
215834362,0.080195898,0.002902906,511,CON,1862478.62,5,0,490689,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.446385581,72,SOLES,0 o menos,0,0.129,183,655,0.666586078,1,1,1862478.62,1862478.62,0.002902906,511,MULTIPROPOSITO,0.129,0.129,202311,TRADICIONAL,6/11/2023
215834360,0.077625531,0.10927,295,SIN,0,5,0,150000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.483790767,24,SOLES,0 o menos,0,0.23,89,1318,0.431498172,1,1,0,0,0.10927,295,CONSOLIDACION,0.23,0.23,202311,TRADICIONAL,6/11/2023
215834233,0.077745374,0.12318104,288,SIN,0,11,1,33000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.405256412,12,SOLES,0 o menos,0,0.39,98,1336,0.465488375,1,1,0,0,0.12318104,288,REACTIVO REMOTO,0.39,0.39,202311,DIGITAL,6/11/2023
215834165,0.077649948,0.06323,330,SIN,0,5,1,170000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.310535426,25,SOLES,0 o menos,0,0.16,213,1298,0.754487774,1,1,0,0,0.06323,330,REACTIVO,0.16,0.16,202311,TRADICIONAL,6/11/2023
215834164,0.077629065,0.04131,356,SIN,0,2,1,340000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.377619022,24,SOLES,0 o menos,0,0.16,128,1431,0.443857232,1,1,0,0,0.04131,356,REACTIVO,0.16,0.16,202311,TRADICIONAL,6/11/2023
215834157,0.078356134,0.0322,371,SIN,0,5,1,170000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.595677319,36,SOLES,0 o menos,0,0.16,118,1305,0.470910584,1,1,0,0,0.0322,371,REACTIVO,0.16,0.16,202311,TRADICIONAL,6/11/2023
215834156,0.078353991,0.0313,372,SIN,0,3,1,267000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.632469314,36,SOLES,0 o menos,0,0.155,136,1331,0.73246943,1,1,0,0,0.0313,372,REACTIVO,0.155,0.155,202311,TRADICIONAL,6/11/2023
215825496,0.078413894,0.05383,340,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.507599167,36,SOLES,Incrementa,0,0.165,92,1313,1,1,1,0,0,0.05383,340,REACTIVO,0.165,0.165,202311,TRADICIONAL,6/11/2023
215834381,0.077664299,0.03351,368,SIN,0,4,1,189000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.868106419,13,SOLES,0 o menos,0,0.169,28,1168,0.564741828,1,1,0,0,0.03351,368,REACTIVO,0.169,0.169,202311,TRADICIONAL,6/11/2023
215834377,0.077906363,0.04995,344,CON,450363.12,5,1,450000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.564763589,24,SOLES,0 o menos,0,0.1399,159,1642,0.499923648,1,1,450363.12,450363.12,0.04995,344,REACTIVO,0.1399,0.1399,202311,TRADICIONAL,6/11/2023
215825584,0.077537396,0.02019198,398,SIN,0,11,1,83000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.613597776,18,SOLES,0 o menos,0,0.18,136,1330,0.839212621,1,1,0,0,0.02019198,398,REACTIVO REMOTO,0.18,0.18,202311,DIGITAL,6/11/2023
215940612,0.077725667,0.03882,359,SIN,0,14,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.179,116,1318,1,1,1,0,0,0.03882,359,REACTIVO,0.179,0.179,202311,TRADICIONAL,7/11/2023
215940563,0.077578839,0.03497838,366,SIN,0,5,1,20000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.406980302,18,SOLES,0 o menos,0,0.24,146,1332,0.444888081,1,1,0,0,0.03497838,366,REACTIVO REMOTO,0.24,0.24,202311,DIGITAL,7/11/2023
215946422,0.077720848,0.0626,330,SIN,0,1,0,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.416827925,24,SOLES,0 o menos,0,0.189,162,1743,0.473744495,1,1,0,0,0.0626,330,REACTIVO,0.189,0.189,202311,TRADICIONAL,7/11/2023
215946409,0.078471979,0.03644,363,SIN,0,4,1,56000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.610526969,36,SOLES,0 o menos,0,0.16,101,1338,0.76506543,1,1,0,0,0.03644,363,REACTIVO,0.16,0.16,202311,TRADICIONAL,7/11/2023
215946223,0.077757477,0.07126,322,SIN,0,5,1,170000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.874370561,25,SOLES,Incrementa,0,0.159,52,1163,0.581805926,1,1,0,0,0.07126,322,REACTIVO,0.159,0.159,202311,TRADICIONAL,7/11/2023
215940600,0.077745481,0.13932374,279,SIN,0,14,1,20000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.39,30,1337,1,1,1,0,0,0.13932374,279,REACTIVO REMOTO,0.39,0.39,202311,DIGITAL,7/11/2023
215946174,0.078541321,0.05777,335,SIN,0,5,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.393046893,36,SOLES,0 o menos,0,0.17,157,1301,0.415446241,1,1,0,0,0.05777,335,REACTIVO,0.17,0.17,202311,TRADICIONAL,7/11/2023
215946217,0.077759833,0.07862,316,SIN,0,5,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.612048321,25,SOLES,0 o menos,0,0.25,64,1329,0.447977357,1,1,0,0,0.07862,316,REACTIVO,0.25,0.25,202311,TRADICIONAL,7/11/2023
215940614,0.077579696,0.07248,321,SIN,0,1,1,140000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999918162,18,SOLES,Incrementa,0,0.23,57,537,0.999906723,1,1,0,0,0.07248,321,REACTIVO,0.23,0.23,202311,TRADICIONAL,7/11/2023
215946283,0.07759169,0.05199745,342,SIN,0,4,1,70000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.23,27,1303,1,1,1,0,0,0.05199745,342,REACTIVO REMOTO,0.23,0.23,202311,DIGITAL,7/11/2023
215946415,0.077762083,0.0756,319,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.803115939,25,SOLES,0 o menos,0,0.23,69,956,0.648706318,1,1,0,0,0.0756,319,REACTIVO,0.23,0.23,202311,TRADICIONAL,7/11/2023
215946226,0.079192385,0.059392614,334,CON,140778,4,1,200000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,1,61,SOLES,Incrementa,0,0.135,30,1772,0.628592731,1,1,140778,140778,0.059392614,334,MULTIPROPOSITO,0.135,0.135,202311,TRADICIONAL,7/11/2023
215940582,0.077759726,0.10035721,301,SIN,0,14,0,22000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.142604634,12,SOLES,Incrementa,0,0.27,101,23,0.750556414,1,1,0,0,0.10035721,301,REACTIVO REMOTO,0.27,0.27,202311,DIGITAL,7/11/2023
215946412,0.078469836,0.06763,326,SIN,0,5,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.314750594,36,SOLES,0 o menos,0,0.155,57,325,0.369891732,1,1,0,0,0.06763,326,REACTIVO,0.155,0.155,202311,TRADICIONAL,7/11/2023
215946173,0.077760155,0.03786,361,SIN,0,5,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.531283187,25,SOLES,Incrementa,0,0.159,101,1321,0.474233534,1,1,0,0,0.03786,361,REACTIVO,0.159,0.159,202311,TRADICIONAL,7/11/2023
