CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA,Tasa_dscto_tea,CODCLAVECIC,RMIN,Target IRR - Tmin,TEA,Target IRR - TEA,IRR,producto,NPV,Net_Profit,ROE,ECAP,ROA,Avg_Balance,Spread_Neto,Margen_Neto,RemEc,RemCap,TT,Costo_t_0,Costo_lifetime,SALDO,IF,EF,EL,GEB,IxS,GASTOS,TAXES,PD Temp 12,LGD Temp 12,PD_TTC,LGD_TTC,CAP
216002478,0.077770008,0.067,326,SIN,0.0,3,1,250000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,12,SOLES,Incrementa,0,0.19,36,1778,0.495312581,1,1.0,0.0,0.0,0.067,326,REACTIVO,0.19,0.19,202311,TRADICIONAL,8/11/2023,0.15,216002478,0.2670908478181957,0.18999999999999972,0.24312953626779876,0.15000000000000124,0.15000000000000124,1,-1477.5884281331964,6380.524413321298,0.14028691797033244,45481.963005778176,0.05543283352446056,115103.70312399413,0.08771008920445253,10095.756068768347,3426.748030983249,0.006278584235227314,0.07823920262248141,-3013.0021074,-1459.112753597983,1381244.4374879296,25070.688386766058,-8841.163606395492,-6995.282841232688,3426.748030983249,861.5141296304683,-4472.114860997983,-2669.864825432316,0.07538581760625952,0.55877,0.144526703,0.5688799999999999,0.38873871453723924
216002477,0.077511696,0.08936,308,SIN,0.0,1,0,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.638250242,18,SOLES,0 o menos,0,0.205,56,1518,1.0,1,1.0,0.0,0.0,0.08936,308,REACTIVO,0.205,0.205,202311,TRADICIONAL,8/11/2023,0.13,216002477,0.3394447441212842,0.18999999999999972,0.2933797992762037,0.13000000000000056,0.12999999999976497,1,-2893.331407902355,4922.021332051479,0.12038585305640202,40885.37986058429,0.05865468311313568,83915.23184189183,0.0864113984244734,10876.848798857658,4620.641425991006,0.006278584235227314,0.0782235134242597,-3013.0021074,-2012.1023045731697,1510474.173154053,32350.978624643332,-9731.012315866434,-12700.11727557077,4620.641425991006,956.9997656515278,-5025.10441197317,-3089.353814798271,0.09300805607156998,0.69267,0.162344582,0.70278,0.4761514743282106
216002275,0.07757145,0.02725,381,SIN,0.0,5,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.35594292,25,SOLES,0 o menos,0,0.18,152,1311,0.617442968,1,1.0,0.0,0.0,0.02725,381,REACTIVO,0.18,0.18,202311,TRADICIONAL,8/11/2023,0.24,216002275,0.19607597896659468,0.18999999999999972,0.21115841076232766,0.24000000000000066,0.23999999999972488,1,984.0423000720984,2736.077529378879,0.2233537317288744,12249.974550235678,0.04664122251105555,58662.21728494222,0.09085086033751827,11103.151895090492,1922.8124273261385,0.006278584235227314,0.07873058917358788,-3013.0021074,-1927.6267263083719,1466555.4321235556,23509.60444194819,-9363.264322773555,-4014.2762201955775,1922.8124273261385,971.0879961114317,-4940.6288337083715,-2385.173969168937,0.025708626424667116,0.69267,0.04318344,0.70278,0.20721531090075293
216002256,0.078713781,0.009699127,441,CON,616241.32,5,1,400000.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.503720013,60,SOLES,0 o menos,0,0.13,76,570,0.507193993,1,1.0,616241.32,616241.32,0.009699127,441,AFM,0.13,0.13,202311,TRADICIONAL,8/11/2023,0.26,216002256,0.12111089592461077,0.18999999999999972,0.12670893748555723,0.2599999999999987,0.2600000000004532,3,2233.349226889044,2260.5933278282123,0.23390147368778935,9664.724604709598,0.014108100584605796,160233.71213378524,0.03892535085022428,31185.767314207147,3640.847252456593,0.006278584235227314,0.08132786336551545,-5245.7504180999995,-13548.287355455848,9614022.728027115,95837.43904733127,-63134.84976955027,-7324.110107553917,3640.847252456593,5807.288143980084,-18794.037773555847,-4729.6101539668225,0.012247749891303786,0.49492791056667546,0.006228264,0.24955026896667543,0.060042122651301516
216002231,0.077568558,0.04839,346,SIN,0.0,5,1,244000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.780990419,25,SOLES,Incrementa,0,0.18,71,1298,0.450710436,1,1.0,0.0,0.0,0.04839,346,REACTIVO,0.18,0.18,202311,TRADICIONAL,8/11/2023,0.18,216002231,0.21160415304903757,0.18999999999999972,0.20796787867778854,0.17999999999999838,0.18000000000769534,1,-385.7449335622514,4027.1358454155325,0.1658392386894651,24283.37151834354,0.04177613327147789,96398.00359802585,0.06817559853343502,13691.649151507574,3811.6298398309923,0.006278584235227314,0.07873005526412635,-3013.0021074,-2589.7572461858035,2409950.0899506463,38011.053546559626,-15454.5694778369,-10369.780405154164,3811.6298398309923,1504.9454879390014,-5602.759353585803,-3510.6532931370666,0.04328538198255615,0.69267,0.06038854,0.70278,0.2488646242321748
215997647,0.077754585,0.04856318,346,SIN,0.0,14,1,51000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,12,SOLES,Incrementa,0,0.31,26,1321,1.0,1,1.0,0.0,0.0,0.04856318,346,REACTIVO REMOTO,0.31,0.31,202311,DIGITAL,8/11/2023,0.2,215997647,0.2131990082181383,0.18999999999999972,0.21737311537534132,0.19999999999999973,0.1999999999297184,1,54.11322218834175,1245.5058026742063,0.18025770664245536,6909.5842051551845,0.05304453421568944,23480.37966757774,0.08597024620576338,2018.6140210264587,520.5888775495558,0.006278584235227314,0.07824230101710428,-145.2998637,-627.2281374657932,281764.5560109329,4625.590489849441,-1797.9801018566413,-1156.55651298047,520.5888775495558,347.56014601412875,-772.5280011657933,-521.1690947360153,0.05943786650343413,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
216002447,0.077549176,0.07213,322,SIN,0.0,4,1,120000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.469995316,24,SOLES,0 o menos,0,0.195,63,655,0.563320203,1,1.0,0.0,0.0,0.07213,322,REACTIVO,0.195,0.195,202311,TRADICIONAL,8/11/2023,0.17,216002447,0.28252777896599324,0.18999999999999972,0.2711620438075053,0.16999999999999882,0.1700000002134645,1,-547.7726529165666,2801.0001732433266,0.1585530786217707,17666.00937421801,0.05877080504662949,47659.721030211826,0.1039671014890689,9910.086106577488,2662.0206709522354,0.006278584235227314,0.07865897905486396,-3013.0021074,-1613.0048878791465,1143833.3047250838,22904.512911120368,-7363.003172953539,-6839.982608647478,2662.0206709522354,1208.5589770581391,-4626.006995279146,-2344.09943576392,0.061458935641654694,0.69267,0.10778951,0.70278,0.3644910255209459
216002285,0.078225299,0.02783,379,SIN,0.0,5,1,114600.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.458386991,36,SOLES,0 o menos,0,0.165,167,655,0.542615959,1,1.0,0.0,0.0,0.02783,379,REACTIVO,0.165,0.165,202311,TRADICIONAL,8/11/2023,0.23,216002285,0.19754400394278315,0.18999999999999972,0.20977308196861433,0.23000000000000131,0.2299999999996598,1,769.0323301992285,1845.1221846985354,0.21685695629478138,8508.475892239285,0.04532684499895055,40707.050860064395,0.09136893002224304,11158.079044335336,1923.1625737017089,0.006278584235227314,0.07981452963600577,-3013.0021074,-2216.65574596243,1465453.8309623182,23339.45928052865,-9489.474282631385,-4254.383996484256,1923.1625737017089,1562.478042922322,-5229.657853362431,-2316.2172105790123,0.02649175477656333,0.69267,0.04318344,0.70278,0.20721531090075293
215997700,0.077549283,0.04068,357,SIN,0.0,12,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,0 o menos,0,0.18,314,1015,1.0,1,1.0,0.0,0.0,0.04068,357,REACTIVO,0.18,0.18,202311,TRADICIONAL,8/11/2023,0.2,215997700,0.23774745787588758,0.18999999999999972,0.2420826319051692,0.19999999999999973,0.19999999999346185,1,188.29845624349036,2272.496904679949,0.1896996729635791,11979.445558223239,0.05452100634104301,41681.125444840334,0.1110890627606444,9260.63432095232,1805.1349926869834,0.006278584235227314,0.0786550868899929,-3013.0021074,-1605.967476650802,1000347.010676168,18144.07590834837,-6395.760932646398,-3578.080737405931,1805.1349926869834,1090.4000826562838,-4618.969584050802,-1901.8059202286083,0.0367862567482722,0.69267,0.074819884,0.70278,0.2845293717766079
216002484,0.077544143,0.05524,338,SIN,0.0,1,1,64600.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.88675225,24,SOLES,Incrementa,0,0.215,109,1743,0.751952672,1,1.0,0.0,0.0,0.05524,338,REACTIVO,0.215,0.215,202311,TRADICIONAL,8/11/2023,0.2,216002484,0.31893505294697344,0.18999999999999972,0.3253878175189331,0.19999999999999973,0.19999999999800933,1,167.38354893446376,2015.7085324711643,0.19002535014451585,10607.576994007384,0.07676998361040478,26256.466885554622,0.16254906855058143,8535.92847135218,1598.413576524833,0.006278584235227314,0.07866606293232059,-3013.0021074,-1403.0178625446229,630155.205253311,14866.599556559684,-4043.259694893689,-3016.959670155407,1598.413576524833,729.5482798415882,-4416.019969944623,-1686.9050129900536,0.048686313711425795,0.69267,0.122801821,0.70278,0.3985893694696548
215997703,0.077501309,0.04158,355,SIN,0.0,14,0,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,18,SOLES,Incrementa,0,0.215,28,1763,1.0,1,1.0,0.0,0.0,0.04158,355,REACTIVO,0.215,0.215,202311,TRADICIONAL,8/11/2023,0.21,215997703,0.2528815265567943,0.18999999999999972,0.262948062972874,0.2100000000000002,0.2099999999151816,1,620.6625973279297,5124.5235244143505,0.19263810242382726,26601.816878053414,0.06518059351331328,78620.38757544692,0.10680418549028246,12595.479686888895,3006.3914654211003,0.006278584235227314,0.0782243281345012,-3013.0021074,-1685.6275036028396,1415166.9763580444,27613.626992842692,-9029.582092926146,-6905.283979589711,3006.3914654211003,916.7187665620635,-4698.62961100284,-3216.4562546856114,0.05334264144154635,0.69267,0.094923431,0.70278,0.3338744134550452
215997683,0.077757049,0.08520907,311,SIN,0.0,14,1,71000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,12,SOLES,Incrementa,0,0.29,25,1400,0.999619312,1,1.0,0.0,0.0,0.08520907,311,REACTIVO REMOTO,0.29,0.29,202311,DIGITAL,8/11/2023,0.15,215997683,0.23931581008384573,0.18999999999999972,0.22222347608856774,0.15000000000000124,0.15000000072191821,1,-301.8120598716596,1302.487494183286,0.13551270144629152,9611.552867607084,0.04011153280512152,32471.646010420765,0.06632126248017894,2153.5605582205712,724.1633317273405,0.006278584235227314,0.07824171183112894,-145.2998637,-884.9240344985717,389659.7521250492,6507.708621069563,-2501.055713944519,-2299.853841135377,724.1633317273405,446.76149223090385,-1030.2238981985718,-545.0124975660555,0.08983381203520645,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
216002252,0.077547569,0.04619,349,SIN,0.0,5,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,0 o menos,0,0.169,69,321,1.0,1,1.0,0.0,0.0,0.04619,349,REACTIVO,0.169,0.169,202311,TRADICIONAL,8/11/2023,0.21,216002252,0.21802956782574023,0.18999999999999972,0.22534466295994204,0.2100000000000002,0.20999999980937178,1,556.2531772502552,3515.7128693645936,0.19328477060694946,18189.290642633732,0.048661543438563395,72248.28110524859,0.08529650808076392,12325.05218623028,2740.871843491388,0.006278584235227314,0.07865281637066124,-3013.0021074,-2079.268392209342,1733958.7465259663,29442.63585092953,-11102.559068408682,-7134.111699068752,2740.871843491388,1119.087102778188,-5092.270499609342,-2942.227791383136,0.0414113613932789,0.69267,0.06038854,0.70278,0.2488646242321748
216002476,0.077570379,0.03977,358,SIN,0.0,11,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,25,SOLES,0 o menos,0,0.205,170,1528,1.0,1,1.0,0.0,0.0,0.03977,358,REACTIVO,0.205,0.205,202311,TRADICIONAL,8/11/2023,0.24,216002476,0.24847513277565803,0.18999999999999972,0.27965603179402265,0.24000000000000066,0.24000000000003308,1,2332.330370446987,6493.065188034265,0.21810630940180573,29770.185034273512,0.09197965206213522,70592.4086736922,0.1336235141819812,19651.67858656109,4672.865360899746,0.006278584235227314,0.07874178312738933,-3013.0021074,-2123.996958162914,1764810.2168423051,36445.17711890769,-11301.686985312017,-6628.277211470586,4672.865360899746,1136.465664435992,-5136.9990655629135,-5660.325740159883,0.03624427042969377,0.69267,0.131471493,0.70278,0.41726489461642546
216002475,0.077547462,0.06626,327,SIN,0.0,4,1,90000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.289088853,24,SOLES,0 o menos,0,0.25,169,973,0.997905026,1,1.0,0.0,0.0,0.06626,327,REACTIVO,0.25,0.25,202311,TRADICIONAL,8/11/2023,0.17,216002475,0.29581612330223095,0.18999999999999972,0.2842630732147988,0.16999999999999882,0.17000000021444928,1,-418.0155304233049,2137.685259119582,0.16043387420471145,13324.400907952424,0.0594030912615008,35986.094557086086,0.11972771261707499,8617.06557468338,2007.8009636284462,0.006278584235227314,0.07866071108811101,-3013.0021074,-1547.509085891743,863666.2693700661,18051.25864575486,-5553.585485875102,-4826.584647574121,2007.8009636284462,945.977062377747,-4560.511193291743,-1788.9848267809255,0.05716308314080113,0.69267,0.10778951,0.70278,0.3644910255209459
216002465,0.078679265,0.04312,353,SIN,0.0,14,1,50000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.1193035,6,SOLES,Incrementa,0,0.25,191,1045,0.377806184,1,1.0,0.0,0.0,0.04312,353,REACTIVO,0.25,0.25,202311,TRADICIONAL,8/11/2023,0.2,216002465,0.5031322299248526,0.18999999999999972,0.508749184048231,0.19999999999999973,0.20000000000011298,1,35.42727757908142,1589.7005016123949,0.202410855242278,7853.830268685859,0.05943722571706671,26745.873186943365,0.3108659588209449,4157.190756381275,295.86560946673285,0.006278584235227314,0.07909643405503775,-3013.0021074,-312.60709418389695,160475.23912166018,5564.1949106444845,-1032.6187378592165,-571.2382422881142,295.86560946673285,196.85282588412127,-3325.609201583897,-332.59691345791293,0.054643993136361604,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
216002464,0.077546606,0.06642,327,SIN,0.0,2,1,86000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.697121336,24,SOLES,0 o menos,0,0.25,37,1015,0.769679545,1,1.0,0.0,0.0,0.06642,327,REACTIVO,0.25,0.25,202311,TRADICIONAL,8/11/2023,0.17,216002464,0.29870258962852536,0.18999999999999972,0.28717239641641035,0.16999999999999882,0.17000000021421546,1,-398.2642806363001,2036.5966278873384,0.160767029186726,12667.999391354637,0.059193192239690426,34405.92660792085,0.12210019314894066,8401.940568590824,1908.8904304902821,0.006278584235227314,0.07866109392480847,-3013.0021074,-1520.2498054758855,825742.2385901003,17416.34948444114,-5309.75715811986,-4614.885802864835,1908.8904304902821,910.2340451343742,-4533.251912875886,-1704.3858304305397,0.05716308314080113,0.69267,0.106916875,0.70278,0.36244993514521745
216002459,0.078585157,0.026521709,382,SIN,0.0,2,1,105512.4,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.817311631,48,SOLES,Incrementa,0,0.15,55,1303,0.305176859,1,1.0,0.0,0.0,0.026521709,382,AFM,0.15,0.15,202311,TRADICIONAL,8/11/2023,0.23,216002459,0.25667150345360756,0.18999999999999972,0.27113559108349516,0.23000000000000131,0.23000000001143706,3,1379.3312201242807,2644.4672233577576,0.2114269697907598,12507.709995441326,0.05223227980625228,50628.9833253882,0.14665990861115263,29700.968270308018,3769.474118216301,0.006278584235227314,0.08019794189979601,-5245.7504180999995,-13220.622618039899,2430191.199618634,48867.87685356573,-15805.360553036362,-5963.930240507178,3769.474118216301,2602.3822102858308,-18466.3730361399,-4426.200458953399,0.03570943182103268,0.6872255200260005,0.067066906,0.5294827504260005,0.24498188504918586
216002458,0.077773329,0.07653,318,SIN,0.0,5,1,318500.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.964771834,12,SOLES,0 o menos,0,0.169,27,1179,0.343405615,1,1.0,0.0,0.0,0.07653,318,REACTIVO,0.169,0.169,202311,TRADICIONAL,8/11/2023,0.15,216002458,0.2437401872635132,0.18999999999999972,0.22618774436559352,0.15000000000000124,0.14999999984266155,1,-1391.3063784858095,6006.052286831138,0.13913819197607763,43166.09409344469,0.041131156217589004,146021.96580758304,0.06816237166168532,9953.20350414638,3252.2634944572883,0.006278584235227314,0.07824123226671498,-3013.0021074,-1673.2417893155052,1752263.5896909966,29760.711159250972,-11232.33345896564,-9645.419621818226,3252.2634944572883,1070.2454256792698,-4686.243896715505,-2513.1708150570066,0.08280422468098926,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
216002443,0.077568558,0.04037,357,SIN,0.0,5,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.583832647,25,SOLES,0 o menos,0,0.18,77,1309,0.533253872,1,1.0,0.0,0.0,0.04037,357,REACTIVO,0.18,0.18,202311,TRADICIONAL,8/11/2023,0.21,216002443,0.21547152987208595,0.18999999999999972,0.22282827436481845,0.2100000000000002,0.20999999976399386,1,497.12808811109426,3034.7747629113783,0.19550230554277498,15522.961504141362,0.04914904488775019,61746.36292205466,0.08996839253187333,11573.377118306089,2436.555534598561,0.006278584235227314,0.07873253238795241,-3013.0021074,-2028.920016806726,1543659.0730513665,25962.955339401607,-9879.51689695957,-5534.574867931801,2436.555534598561,1024.5135437958577,-5041.922124206726,-2645.563105965887,0.0367862567482722,0.69267,0.06038854,0.70278,0.2488646242321748
216002303,0.077749873,0.05352666,340,SIN,0.0,4,1,32000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.990885516,12,SOLES,0 o menos,0,0.35,62,1298,0.791817881,1,1.0,0.0,0.0,0.05352666,340,REACTIVO REMOTO,0.35,0.35,202311,DIGITAL,8/11/2023,0.2,216002303,0.23770439646354746,0.18999999999999972,0.2423517496911931,0.19999999999999973,0.19999999945612768,1,37.197070801383234,856.0675206273972,0.18006676812650446,4754.167187728798,0.05802903453713559,14752.399853896553,0.1052216714183025,1552.2721700581171,358.1932698781079,0.006278584235227314,0.0782392951060833,-145.2998637,-550.8854051335345,177028.79824675864,3207.6070961431324,-1130.57359406229,-773.2376943622181,358.1932698781079,248.47636233949268,-696.1852688335346,-358.21265047529363,0.06385774572351496,0.55877,0.10778951,0.5688799999999999,0.31776358717569825
216002287,0.077504843,0.04704,348,SIN,0.0,13,1,80000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.148172073,19,SOLES,0 o menos,0,0.21,251,1298,0.24221436,1,1.0,0.0,0.0,0.04704,348,REACTIVO,0.21,0.21,202311,TRADICIONAL,8/11/2023,0.2,216002287,0.3056584139491232,0.18999999999999972,0.31265181525596875,0.19999999999999973,0.1999999999975275,1,192.68657507433818,2880.4280689949032,0.1890259003967879,15238.27191378822,0.083857913530542,34348.91172132274,0.1620843393678668,8815.082718563304,1817.8207023903399,0.006278584235227314,0.0782925868262414,-3013.0021074,-1150.8548229031458,652629.322705132,14880.98805682738,-4158.398189038189,-2640.6870510770154,1817.8207023903399,733.1799018511318,-4163.856930303145,-1908.3687147418966,0.04202724544296631,0.69267,0.141979686,0.70278,0.43872891658885305
215997699,0.078243836,0.05538,338,SIN,0.0,14,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,36,SOLES,Incrementa,0,0.22,30,444,1.0,1,1.0,0.0,0.0,0.05538,338,REACTIVO,0.22,0.22,202311,TRADICIONAL,8/11/2023,0.2,215997699,0.2616412340891008,0.18999999999999972,0.2667688613779262,0.19999999999999973,0.19999999998097207,1,272.5056640977273,2276.8642198730304,0.18634779418767392,12218.358847757345,0.06313641979817622,36062.61215240464,0.11253641703701059,12175.071481880923,2761.7038287076593,0.006278584235227314,0.0798478020831681,-3013.0021074,-2234.9892888352406,1298254.037486567,25645.89621053351,-8460.903647918089,-6408.683795240564,2761.7038287076593,1398.7627145060555,-5247.99139623524,-2858.1912547342363,0.048686313711425795,0.69267,0.094923431,0.70278,0.3338744134550452
216002442,0.077549283,0.07808,317,SIN,0.0,5,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.821922963,24,SOLES,Incrementa,0,0.19,163,995,0.460289041,1,1.0,0.0,0.0,0.07808,317,REACTIVO,0.19,0.19,202311,TRADICIONAL,8/11/2023,0.15,216002442,0.26703620884145596,0.18999999999999972,0.2465988295435979,0.15000000000000124,0.14999999999996194,1,-1643.845328569485,3707.6754338969695,0.13859502763334045,26751.86474731111,0.04711212785574656,78698.95932634512,0.07396178009452588,11641.430246726348,4031.1320703696206,0.006278584235227314,0.07865569571488962,-3013.0021074,-2141.3320284279866,1888775.023832283,34696.71701075733,-12171.855232546252,-12080.485583793952,4031.1320703696206,1197.054052309212,-5154.334135827987,-3102.877313474055,0.06605500707716132,0.69267,0.094923431,0.70278,0.3338744134550452
216002487,0.077510947,0.08421,312,SIN,0.0,3,1,54000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.564847948,19,SOLES,Incrementa,0,0.2,212,1759,0.510257736,1,1.0,0.0,0.0,0.08421,312,REACTIVO,0.2,0.2,202311,TRADICIONAL,8/11/2023,0.15,216002487,0.40567624422794135,0.18999999999999972,0.3750302275039401,0.15000000000000124,0.15000000000749125,1,-535.7287169081355,1499.8126421207885,0.14460025637049892,10372.129896353195,0.06534043594524164,22953.820561860073,0.17775188941740616,6460.1345425129975,1237.3235338064885,0.006278584235227314,0.07829283186852587,-3013.0021074,-1316.0824227853352,436122.5906753414,11621.811686140014,-2798.6263007216608,-2885.8082291449678,1237.3235338064885,522.7573862396137,-4329.084530185335,-993.670196109575,0.07096879583076626,0.69267,0.144526703,0.70278,0.4437220012483897
216002445,0.081725554,0.004993075,480,CON,900600.0,4,1,900600.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.635589227,121,SOLES,0 o menos,0,0.123,99,1310,0.700633943,1,1.0,900600.0,900600.0,0.004993075,480,AFI,0.123,0.123,202311,TRADICIONAL,8/11/2023,0.26,216002445,0.10918648979786938,0.18999999999999972,0.11801141940522908,0.2599999999999987,0.26000000002087464,2,14334.848713872314,9338.517407128507,0.22481729748720705,41538.251333440676,0.022289522361127193,418964.44687459216,0.03368817363315364,142317.64924366347,31556.97060770712,0.006278584235227314,0.0828699673509794,-5245.7504180999995,-35063.785950699734,50694698.07182565,473015.03000463126,-338080.8078109559,-17205.445435946745,31556.97060770712,24588.872485934855,-40309.53636879973,-39401.69962735839,0.0022026785210606872,0.4550093077668583,0.008727203,0.38052110696936603,0.0989618060210448
